shipping_id,company_id,shuttle_location,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,company_rating,company_location,total_fleet_count,iata_approved
43901,6984,Barbados,Plasma,ThetaBase Services,1,4,strict,2,1,0,2157.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,29,1.31,1.0,Suriname,9,0
66140,3391,Barbados,Plasma,ThetaBase Services,3,6,strict,3,0,0,3470.0,80.0,8.0,6.0,10.0,10.0,10.0,8.0,1,0.05,1.0,Iran,58,1
4538,45546,Russian Federation,Plasma,ThetaBase Services,2,3,strict,2,0,0,2937.0,93.0,9.0,10.0,10.0,10.0,10.0,10.0,4,0.19,1.0,Cape Verde,19,1
43391,38520,Wallis and Futuna,Quantum,ThetaBase Services,1,1,strict,1,0,0,1234.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,87,4.11,1.0,Malta,1,1
38555,40805,Bouvet Island (Bouvetoya),Quantum,ThetaBase Services,1,2,flexible,1,0,0,1468.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.42,0.9,Uzbekistan,2,0
42749,41741,Malta,Plasma,ThetaBase Services,0,2,flexible,1,1,0,1611.0,87.0,9.0,9.0,9.0,10.0,9.0,9.0,29,1.41,1.0,Brazil,9,1
677,4847,Malta,Plasma,ThetaBase Services,2,4,strict,2,0,0,2469.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.43,1.0,Indonesia,3,1
17263,16240,United Kingdom,Quantum,ThetaBase Services,1,1,strict,1,0,0,1234.0,93.0,9.0,9.0,9.0,10.0,10.0,10.0,9,0.41,1.0,Tanzania,2,1
63669,40626,Malta,Quantum,ThetaBase Services,2,4,moderate,3,0,0,2170.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,15,0.76,0.93,United Kingdom,5,1
14553,8861,United Kingdom,Plasma,ThetaBase Services,3,6,strict,3,0,0,3145.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.52,1.0,Tunisia,2,1
62875,13212,Rwanda,Plasma,ThetaBase Services,1,4,strict,1,0,0,2170.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.2,1.0,Zimbabwe,12,1
68658,48470,Nicaragua,Plasma,ThetaBase Services,3,7,flexible,4,0,0,2820.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,33,1.5,0.9,Pakistan,4,0
40354,1577,Sao Tome and Principe,Quantum,ThetaBase Services,5,1,strict,1,0,0,1182.0,100.0,8.0,6.0,6.0,10.0,10.0,10.0,1,0.21,1.0,Peru,8,1
35096,37646,Rwanda,Plasma,ThetaBase Services,2,5,strict,2,1,0,2755.0,60.0,8.0,8.0,4.0,6.0,4.0,6.0,1,0.08,1.0,Estonia,60,0
65195,19491,Barbados,Plasma,ThetaBase Services,2,4,strict,2,0,0,3210.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,28,1.31,1.0,Vietnam,1,1
54539,10883,Micronesia,Quantum,ThetaBase Services,0,3,strict,2,1,0,1585.0,89.0,9.0,9.0,9.0,10.0,9.0,8.0,34,1.59,1.0,Niger,8,1
13894,46358,Russian Federation,Plasma,ThetaBase Services,2,4,strict,2,1,0,2807.0,97.0,10.0,10.0,9.0,10.0,10.0,10.0,13,4.87,1.0,Saint Helena,1,1
62863,18077,Malta,Plasma,ThetaBase Services,4,8,moderate,4,1,0,4770.0,97.0,10.0,9.0,9.0,10.0,10.0,10.0,6,0.54,1.0,Sao Tome and Principe,139,0
17062,22513,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,0,0,1520.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05,0.9,Jersey,4,1
15321,22513,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,0,0,1520.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05,0.9,Jersey,4,1
25353,46872,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,1,0,1429.0,83.0,9.0,9.0,10.0,9.0,9.0,9.0,101,4.6,1.0,Nicaragua,9,0
8299,8225,Malta,Plasma,ThetaBase Services,2,4,strict,3,0,0,2664.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,9,0.5,0.95,Barbados,31,0
12988,19682,Uzbekistan,Quantum,ThetaBase Services,1,2,strict,1,1,0,1286.0,89.0,10.0,9.0,10.0,9.0,9.0,9.0,72,3.26,1.0,Faroe Islands,15,1
36807,27430,Costa Rica,Quantum,ThetaBase Services,1,1,moderate,1,0,0,1169.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.08,1.0,Christmas Island,4,1
41386,34289,Sao Tome and Principe,Plasma,ThetaBase Services,2,4,flexible,2,0,0,2560.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,17,1.21,0.9,Sao Tome and Principe,1,1
11848,336,Russian Federation,Quantum,ThetaBase Services,0,2,moderate,0,0,0,2170.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,24,2.52,1.0,Ecuador,7,0
75539,15810,Micronesia,Plasma,ThetaBase Services,3,5,strict,3,1,0,4770.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,22,1.01,1.0,Niger,2,0
31656,26238,Rwanda,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1455.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.37,1.0,Turkmenistan,2,1
12717,15004,Rwanda,Plasma,ThetaBase Services,2,8,strict,4,1,0,2378.0,91.0,9.0,10.0,9.0,10.0,9.0,9.0,30,1.39,1.0,Uzbekistan,88,0
66640,19228,Rwanda,Quantum,ThetaBase Services,1,2,strict,1,0,0,1585.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,12,0.59,1.0,Svalbard & Jan Mayen Islands,8,0
50968,27367,Rwanda,Quantum,ThetaBase Services,1,2,moderate,1,1,0,1455.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,100,4.68,1.0,Maldives,1,0
5796,5681,United Kingdom,Plasma,ThetaBase Services,3,4,strict,3,0,0,1780.0,91.0,9.0,8.0,10.0,10.0,8.0,8.0,12,0.55,0.75,Denmark,1,0
11761,47682,Malta,Plasma,ThetaBase Services,2,4,moderate,2,0,0,1780.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,32,1.47,1.0,Niue,1,1
68313,27972,Faroe Islands,Plasma,ThetaBase Services,1,2,strict,1,0,0,2040.0,100.0,10.0,10.0,9.0,10.0,10.0,9.0,3,0.15,0.94,Brazil,27,0
39016,17988,Nicaragua,Plasma,ThetaBase Services,3,6,moderate,3,0,0,3470.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,48,2.32,1.0,Jersey,1,0
60160,40526,United Kingdom,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2040.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,29,1.35,0.9,Kenya,1,0
75144,37293,Russian Federation,Quantum,ThetaBase Services,1,2,strict,1,1,0,1416.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,49,2.27,0.92,Russian Federation,15,0
23064,3596,Malta,Plasma,ThetaBase Services,1,4,strict,2,0,0,2170.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,36,1.66,1.0,Marshall Islands,6,1
76330,41754,Estonia,Plasma,ThetaBase Services,3,5,strict,3,0,0,2820.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.1,1.0,Zimbabwe,1,1
73340,41126,Russian Federation,Plasma,ThetaBase Services,2,4,moderate,2,0,0,3340.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,26,1.6,0.9,Saint Helena,1,0
41543,36524,Russian Federation,Quantum,ThetaBase Services,1,2,strict,1,1,0,1572.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,62,2.9,1.0,Saint Helena,8,1
20209,33990,Pakistan,Quantum,ThetaBase Services,1,2,moderate,1,0,0,1390.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,48,2.36,0.9,Cocos (Keeling) Islands,1,0
52094,30283,Micronesia,Plasma,ThetaBase Services,1,3,strict,1,0,0,2131.0,78.0,7.0,8.0,9.0,8.0,8.0,8.0,13,0.6,1.0,Brazil,15,0
10327,33468,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,0,0,1156.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,61,2.79,1.0,Monaco,2,1
60710,47187,Gambia,Quantum,ThetaBase Services,1,2,moderate,1,0,0,1325.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,58,2.68,1.0,Gambia,1,1
5035,8225,Micronesia,Plasma,ThetaBase Services,4,7,moderate,5,1,0,8488.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.34,0.95,Barbados,31,0
16568,12800,Nicaragua,Plasma,ThetaBase Services,3,6,strict,3,0,0,3262.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,33,1.55,1.0,Malawi,2,0
2294,8225,Malta,Plasma,ThetaBase Services,1,3,strict,2,1,0,1871.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.43,0.95,Barbados,31,0
20038,21909,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1585.0,80.0,6.0,10.0,6.0,10.0,10.0,8.0,1,0.05,1.0,Christmas Island,3,0
55619,37770,Anguilla,Quantum,ThetaBase Services,1,1,flexible,1,1,0,1208.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,43,2.0,1.0,Anguilla,2,1
16641,46656,Malta,Quantum,ThetaBase Services,1,4,moderate,1,0,0,1494.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,36,1.79,0.5,France,2,0
9826,17086,United Kingdom,Plasma,ThetaBase Services,1,2,moderate,1,1,0,1845.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,46,2.16,1.0,Saint Pierre and Miquelon,2,1
34650,37012,United Kingdom,Plasma,ThetaBase Services,3,5,strict,3,1,0,2417.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.21,1.0,Monaco,3,1
34314,15803,Russian Federation,Plasma,ThetaBase Services,2,4,strict,2,0,0,3470.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.55,1.0,Tonga,1,1
47001,15004,Rwanda,Plasma,ThetaBase Services,1,4,strict,2,1,0,2105.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,44,2.29,1.0,Uzbekistan,88,0
72688,25344,Indonesia,Plasma,ThetaBase Services,2,6,strict,3,1,0,3470.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07,0.9,Faroe Islands,8,0
1031,26778,Uzbekistan,Plasma,ThetaBase Services,2,6,moderate,2,0,0,2027.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,47,2.21,1.0,Kiribati,2,0
4479,40752,United Kingdom,Plasma,ThetaBase Services,2,8,strict,3,0,0,4120.0,90.0,7.0,9.0,10.0,10.0,10.0,8.0,2,0.16,1.0,Tunisia,5,1
16738,11126,Anguilla,Nuclear,ThetaBase Services,1,1,moderate,2,1,0,1078.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.19,1.0,Anguilla,3,1
29585,46195,Rwanda,Quantum,ThetaBase Services,1,2,strict,1,0,0,1156.0,89.0,9.0,9.0,9.0,10.0,9.0,9.0,73,3.42,0.89,Maldives,6,1
64788,14039,Sao Tome and Principe,Plasma,ThetaBase Services,6,12,moderate,7,0,0,7487.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,29,1.58,1.0,Sao Tome and Principe,1,0
14637,42317,Sao Tome and Principe,Quantum,ThetaBase Services,1,2,moderate,1,0,0,1585.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.41,1.0,Netherlands Antilles,1,1
29444,12014,Costa Rica,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1520.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.81,1.0,Pakistan,1,0
58500,39952,Barbados,Plasma,ThetaBase Services,3,6,strict,3,1,0,3067.0,79.0,9.0,9.0,9.0,9.0,10.0,8.0,28,1.36,1.0,Tonga,21,0
30794,39952,Barbados,Plasma,ThetaBase Services,3,6,strict,3,1,0,3327.0,81.0,8.0,8.0,9.0,9.0,9.0,8.0,19,1.08,1.0,Tonga,21,0
35251,6894,Rwanda,Plasma,ThetaBase Services,1,2,strict,1,0,0,2157.0,83.0,9.0,8.0,9.0,9.0,8.0,8.0,7,0.34,0.8,Estonia,47,1
41903,5970,Malta,Plasma,ThetaBase Services,6,12,moderate,6,0,0,3210.0,82.0,9.0,8.0,9.0,9.0,9.0,9.0,35,1.66,1.0,El Salvador,2,0
43567,13184,Barbados,Plasma,ThetaBase Services,0,2,strict,1,1,0,2547.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,34,1.75,1.0,Vietnam,7,0
22048,13184,Barbados,Plasma,ThetaBase Services,0,2,strict,1,1,0,2547.0,91.0,10.0,10.0,10.0,10.0,10.0,9.0,35,1.87,1.0,Vietnam,7,0
16914,13184,Barbados,Plasma,ThetaBase Services,0,3,strict,1,1,0,2807.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,38,1.97,1.0,Vietnam,7,0
51081,48470,Nicaragua,Plasma,ThetaBase Services,2,8,flexible,4,0,0,2846.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,47,2.19,0.9,Pakistan,4,0
8763,13756,Niue,Plasma,ThetaBase Services,1,2,moderate,1,1,0,1494.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,71,3.39,1.0,Guinea,3,0
17364,13184,Barbados,Plasma,ThetaBase Services,0,4,strict,2,1,0,2807.0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,40,2.07,1.0,Vietnam,7,0
6210,13184,Nicaragua,Plasma,ThetaBase Services,0,2,strict,1,1,0,2105.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.98,1.0,Vietnam,7,0
57325,13184,Barbados,Plasma,ThetaBase Services,0,2,strict,1,1,0,2417.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,46,2.37,1.0,Vietnam,7,0
9872,37646,Russian Federation,Plasma,ThetaBase Services,1,3,strict,1,1,0,2872.0,64.0,8.0,8.0,8.0,8.0,8.0,7.0,5,0.32,1.0,Estonia,60,0
68441,6894,Rwanda,Plasma,ThetaBase Services,1,4,strict,2,0,0,2495.0,90.0,8.0,10.0,9.0,10.0,10.0,10.0,2,0.11,0.8,Estonia,47,1
41397,11110,Uzbekistan,Plasma,ThetaBase Services,2,4,strict,2,0,0,1819.0,90.0,9.0,9.0,9.0,9.0,8.0,9.0,9,0.42,0.88,Kiribati,3,1
2476,15987,Uzbekistan,Plasma,ThetaBase Services,1,2,moderate,2,0,0,2105.0,90.0,9.0,9.0,9.0,10.0,10.0,9.0,4,0.24,0.67,Costa Rica,1,0
74904,28828,Micronesia,Plasma,ThetaBase Services,2,4,strict,2,0,0,2820.0,94.0,10.0,9.0,9.0,9.0,10.0,9.0,7,0.39,1.0,Isle of Man,198,1
2807,11567,Micronesia,Plasma,ThetaBase Services,0,2,strict,1,1,0,2950.0,100.0,9.0,10.0,9.0,9.0,9.0,9.0,3,0.15,1.0,Niger,31,1
40364,27430,Costa Rica,Quantum,ThetaBase Services,1,1,moderate,1,0,0,1130.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,121,5.65,1.0,Christmas Island,4,1
46568,8225,Barbados,Plasma,ThetaBase Services,2,4,strict,2,1,0,3626.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,20,0.98,0.95,Barbados,31,0
74067,25344,Indonesia,Plasma,ThetaBase Services,2,4,strict,3,1,0,3210.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,28,1.35,0.9,Faroe Islands,8,0
64132,13304,Pakistan,Plasma,ThetaBase Services,5,7,strict,4,0,0,2443.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.3,1.0,Cocos (Keeling) Islands,2,0
53183,38933,Barbados,Quantum,ThetaBase Services,2,5,strict,2,1,0,3145.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,84,3.96,1.0,Montserrat,1,0
38228,22324,Rwanda,Plasma,ThetaBase Services,1,5,moderate,3,1,0,2209.0,97.0,9.0,10.0,10.0,10.0,10.0,10.0,36,2.4,1.0,Venezuela,6,1
68711,1835,Russian Federation,Plasma,ThetaBase Services,1,4,strict,1,0,0,3457.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,24,1.17,1.0,Ecuador,8,0
76485,46069,Indonesia,Plasma,ThetaBase Services,1,4,flexible,1,0,0,1845.0,100.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.05,0.5,France,1,1
20429,35774,Malta,Plasma,ThetaBase Services,2,4,moderate,2,0,0,1780.0,96.0,10.0,8.0,10.0,10.0,10.0,10.0,15,0.7,0.9,Brazil,1,1
3538,18077,Barbados,Plasma,ThetaBase Services,1,3,moderate,1,0,0,2430.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,20,0.96,1.0,Sao Tome and Principe,139,0
50425,49076,Micronesia,Plasma,ThetaBase Services,1,2,strict,1,0,0,2300.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,22,1.06,0.97,Kenya,12,1
55592,10158,Barbados,Plasma,ThetaBase Services,2,7,strict,4,0,0,4510.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,21,0.98,1.0,Ukraine,6,1
70492,19958,Micronesia,Plasma,ThetaBase Services,3,6,strict,3,1,0,6655.0,84.0,8.0,9.0,9.0,9.0,10.0,9.0,14,0.66,1.0,Congo,40,1
74230,30359,Barbados,Plasma,ThetaBase Services,1,3,strict,2,0,0,2417.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,30,1.48,1.0,Bosnia and Herzegovina,1,0
43371,30435,Nicaragua,Plasma,ThetaBase Services,1,4,strict,1,1,0,2157.0,85.0,9.0,9.0,9.0,9.0,10.0,8.0,31,1.5,0.99,Cape Verde,41,0
7274,1270,Gambia,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1650.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,42,2.0,1.0,France,1,0
61201,18607,Niue,Quantum,ThetaBase Services,1,1,strict,1,0,0,1195.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07,1.0,Niue,1,0
64886,1726,Nicaragua,Plasma,ThetaBase Services,5,10,strict,10,0,0,5498.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,11,0.53,0.93,Isle of Man,9,1
549,30435,Nicaragua,Plasma,ThetaBase Services,1,4,strict,1,1,0,2131.0,81.0,8.0,8.0,9.0,9.0,9.0,8.0,21,1.04,0.99,Cape Verde,41,0
20103,3442,Russian Federation,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1637.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,39,1.89,1.0,Tonga,2,1
21183,42951,Malta,Plasma,ThetaBase Services,0,2,flexible,1,0,0,1676.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,27,1.35,0.75,Marshall Islands,1,0
7489,33743,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1312.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.66,1.0,Denmark,2,0
48761,28828,Niue,Plasma,ThetaBase Services,1,2,strict,1,0,0,1910.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.44,1.0,Isle of Man,198,1
15355,20727,Nicaragua,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2235.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.48,1.0,Russian Federation,4,1
72612,48470,Nicaragua,Plasma,ThetaBase Services,2,8,flexible,4,0,0,2560.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,57,2.69,0.9,Pakistan,4,0
62894,37293,Russian Federation,Quantum,ThetaBase Services,1,2,strict,2,1,0,1286.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,23,1.41,0.92,Russian Federation,15,0
75862,39109,Barbados,Plasma,ThetaBase Services,2,4,flexible,2,0,0,2560.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.05,0.77,Ukraine,24,1
10015,21909,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1585.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.05,1.0,Christmas Island,3,0
43942,11567,Micronesia,Plasma,ThetaBase Services,1,2,strict,1,1,0,3015.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.26,1.0,Niger,31,1
52374,18077,Malta,Plasma,ThetaBase Services,6,11,moderate,7,0,0,7370.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.06,1.0,Sao Tome and Principe,139,0
163,11567,Micronesia,Plasma,ThetaBase Services,1,4,strict,2,1,0,2950.0,88.0,9.0,8.0,10.0,10.0,10.0,8.0,5,0.24,1.0,Niger,31,1
20477,27972,Faroe Islands,Plasma,ThetaBase Services,2,4,strict,2,0,0,2430.0,95.0,9.0,10.0,9.0,8.0,10.0,9.0,11,0.54,0.94,Brazil,27,0
28674,14050,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,0,0,1754.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.66,1.0,Lithuania,1,1
62195,35499,United Kingdom,Quantum,ThetaBase Services,1,3,flexible,2,1,0,1585.0,86.0,9.0,9.0,9.0,9.0,9.0,9.0,77,3.63,0.94,Andorra,4,0
72982,13030,Malta,Plasma,ThetaBase Services,2,6,strict,3,0,0,1507.0,96.0,9.0,10.0,10.0,10.0,9.0,9.0,28,1.34,1.0,Mauritania,1,1
39143,710,Micronesia,Plasma,ThetaBase Services,2,4,strict,2,0,0,4120.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,17,0.86,1.0,Kenya,1,1
570,40417,Micronesia,Plasma,ThetaBase Services,2,5,strict,3,0,0,2820.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,41,2.0,1.0,Rwanda,1,0
72043,45546,Malta,Plasma,ThetaBase Services,2,5,strict,3,0,0,2755.0,90.0,9.0,9.0,10.0,10.0,10.0,10.0,2,0.1,1.0,Cape Verde,19,1
76794,18077,Anguilla,Plasma,ThetaBase Services,4,7,moderate,4,0,0,4250.0,80.0,9.0,9.0,9.0,10.0,8.0,8.0,3,0.17,1.0,Sao Tome and Principe,139,0
59597,11100,Barbados,Plasma,ThetaBase Services,2,4,strict,3,0,0,4107.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,15,0.73,1.0,Nicaragua,1,0
65939,12528,Guinea,Plasma,ThetaBase Services,1,4,strict,2,0,0,2417.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,50,2.4,0.0,Fiji,1,0
43494,28828,Barbados,Plasma,ThetaBase Services,1,4,strict,1,0,0,2170.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.29,1.0,Isle of Man,198,1
25289,18077,Micronesia,Plasma,ThetaBase Services,1,2,strict,1,0,0,2950.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,20,1.08,1.0,Sao Tome and Principe,139,0
53601,18077,Sao Tome and Principe,Plasma,ThetaBase Services,1,2,moderate,1,0,0,2430.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.36,1.0,Sao Tome and Principe,139,0
49918,38469,Pakistan,Quantum,ThetaBase Services,4,9,moderate,6,0,0,3730.0,100.0,10.0,10.0,10.0,10.0,6.0,10.0,1,0.05,1.0,Cocos (Keeling) Islands,3,1
38542,4267,Micronesia,Plasma,ThetaBase Services,2,3,strict,2,0,0,3145.0,94.0,9.0,10.0,9.0,10.0,10.0,9.0,27,1.31,1.0,Senegal,22,1
26540,19154,Gambia,Plasma,ThetaBase Services,1,2,moderate,1,0,0,2365.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,10,0.51,1.0,France,2,1
45714,21679,Nicaragua,Plasma,ThetaBase Services,2,4,flexible,2,1,0,2365.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.54,1.0,China,2,1
2076,46607,Malta,Plasma,ThetaBase Services,1,2,flexible,1,1,0,2235.0,100.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.05,1.0,Brazil,4,0
1477,16742,United Kingdom,Quantum,ThetaBase Services,1,2,moderate,1,1,0,1338.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.48,0.83,Monaco,1,0
75053,18269,Wallis and Futuna,Plasma,ThetaBase Services,1,2,moderate,1,0,0,2157.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.17,0.86,Fiji,12,0
46622,24026,Nicaragua,Plasma,ThetaBase Services,3,9,strict,4,0,0,4367.0,84.0,9.0,8.0,9.0,9.0,9.0,8.0,21,1.08,0.98,Cape Verde,69,1
51071,28828,Malta,Plasma,ThetaBase Services,2,4,strict,2,0,0,2560.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,20,0.99,1.0,Isle of Man,198,1
52435,37646,Rwanda,Plasma,ThetaBase Services,1,3,strict,1,1,0,2872.0,92.0,10.0,10.0,9.0,8.0,10.0,8.0,5,0.25,1.0,Estonia,60,0
6414,35206,Malta,Plasma,ThetaBase Services,2,4,strict,2,0,0,2560.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.5,1.0,Marshall Islands,1,0
19621,43017,United Kingdom,Plasma,ThetaBase Services,2,4,moderate,1,0,0,1845.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.1,0.0,Gibraltar,2,1
61871,14881,Malta,Plasma,ThetaBase Services,1,1,strict,1,0,0,1845.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,49,2.33,1.0,Brazil,2,1
44760,30916,Barbados,Quantum,ThetaBase Services,1,2,strict,1,0,0,1975.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,33,1.67,1.0,Tunisia,3,0
54630,3391,Nicaragua,Plasma,ThetaBase Services,2,4,strict,2,0,0,2495.0,78.0,7.0,7.0,9.0,8.0,9.0,7.0,8,0.42,1.0,Iran,58,1
43994,39952,Barbados,Plasma,ThetaBase Services,2,4,strict,2,1,0,2495.0,78.0,8.0,8.0,9.0,9.0,9.0,8.0,20,1.06,1.0,Tonga,21,0
1225,3391,Barbados,Plasma,ThetaBase Services,1,4,strict,1,0,0,2430.0,83.0,10.0,10.0,9.0,8.0,10.0,8.0,6,0.31,1.0,Iran,58,1
21143,46099,Rwanda,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1468.0,78.0,8.0,8.0,9.0,9.0,9.0,8.0,55,2.62,0.98,Uzbekistan,28,0
50495,46099,Rwanda,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1364.0,84.0,9.0,8.0,9.0,9.0,9.0,9.0,53,2.57,0.98,Uzbekistan,28,0
24859,25369,Bouvet Island (Bouvetoya),Plasma,ThetaBase Services,2,4,moderate,2,1,0,2170.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.44,1.0,Chad,1,1
6426,28833,Russian Federation,Plasma,ThetaBase Services,0,2,strict,1,1,0,2027.0,68.0,8.0,7.0,9.0,7.0,9.0,7.0,13,0.63,1.0,Venezuela,5,0
53860,28833,Russian Federation,Plasma,ThetaBase Services,2,6,strict,2,1,0,2157.0,92.0,10.0,9.0,9.0,10.0,9.0,9.0,31,1.61,1.0,Venezuela,5,0
24927,2416,United Kingdom,Quantum,ThetaBase Services,1,1,strict,1,1,0,1650.0,87.0,9.0,9.0,9.0,10.0,9.0,9.0,115,5.49,1.0,Guinea,5,0
